,month,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,FELONY,MISDEMEANOR,VIOLATION,restaurants,bar,park,subway_station
9619,6,36047057900,1016,56500.0,17310.0,31502.0,3871.0,15.1,33.9,42.5,20.0,16.9,14.4,6.2,4.6,32.8,699,90.09999999999998,4.7,5.2,0.0,3.2999999999999994,1,2,0,220.0,71.0,19.0,2.0
9620,6,36047058000,3999,40675.0,10000.0,18312.0,2558.0,16.2,20.9,29.0,22.2,24.5,7.5,16.8,3.9,46.9,1728,78.6,14.7,6.3,0.5,5.3,4,1,0,80.0,20.0,9.0,6.0
9621,6,36047058400,3303,58975.0,13600.0,31715.0,4995.0,10.0,3.3,47.2,13.5,26.5,4.2,8.7,4.3,48.9,1753,82.1,16.3,1.5,0.0,3.1,1,4,0,80.0,7.0,8.0,5.0
9622,6,36047058600,2658,56797.0,14087.0,20032.0,2314.0,12.9,12.1,28.9,35.4,17.3,3.8,14.7,3.9,47.2,1117,82.7,11.3,6.0,0.0,6.3,2,0,0,40.0,3.0,3.0,3.0
9623,6,36047058800,3505,61964.0,13807.0,31422.0,5071.0,19.4,20.4,54.5,21.9,14.1,1.9,7.6,3.1,42.5,1617,78.3,16.3,5.4,0.0,9.6,0,1,0,80.0,18.0,3.0,1.0
9624,6,36047059000,1893,49792.0,10381.0,26138.0,3656.0,16.6,20.2,45.9,18.6,20.1,11.1,4.3,1.3,39.3,785,80.3,16.9,2.8,0.0,8.1,2,0,0,40.0,9.0,4.0,3.0
9625,6,36047059100,3818,76532.0,18072.0,42207.0,4095.0,10.0,12.8,56.3,12.6,18.9,9.2,3.0,6.0,38.1,2651,75.2,11.7,13.1,0.0,6.1,1,1,0,60.0,41.0,22.0,0.0
9626,6,36047059300,2036,73021.0,12049.0,34282.0,4186.0,12.699999999999998,8.5,40.3,16.5,25.399999999999995,11.6,6.099999999999999,7.400000000000001,41.3,1136,80.9,13.300000000000002,5.8,0.0,9.4,0,3,0,60.0,5.0,10.0,0.0
9627,6,36047059401,7740,42067.0,13433.0,25041.0,3683.0,20.7,19.2,36.6,26.0,22.6,7.2,7.6,1.4,44.4,3374,73.7,17.9,8.4,0.0,10.6,0,1,0,100.0,13.0,12.0,0.0
9628,6,36047059402,4817,68429.0,7293.0,37570.0,3594.0,6.5,1.4,50.8,10.4,19.1,8.6,11.1,3.1,44.7,2431,74.1,22.7,3.2,0.0,9.0,2,0,0,100.0,11.0,11.0,0.0
9629,6,36047059600,2451,61422.0,14960.0,31752.0,3347.0,9.5,3.1,38.6,15.4,23.0,9.8,13.1,0.0,43.8,1111,79.5,18.4,2.2,0.0,7.8,1,0,0,60.0,3.0,7.0,0.0
9630,6,36047059800,3484,63613.0,13339.0,25728.0,4230.0,24.3,33.4,32.7,14.5,31.1,9.1,12.6,1.7,39.3,1468,80.4,13.8,5.2,0.5,11.4,1,0,0,80.0,5.0,7.0,0.0
9631,6,36047060000,5984,51845.0,11431.0,32819.0,5275.0,13.9,21.899999999999995,41.7,16.8,27.399999999999995,10.699999999999998,3.2999999999999994,2.7000000000000006,43.79999999999999,3088,79.4,15.300000000000002,4.7,0.6,6.900000000000001,2,1,0,140.0,59.0,21.0,1.0
9632,6,36047060600,2482,29759.0,12389.0,23730.0,3913.0,25.899999999999995,31.399999999999995,38.2,25.600000000000005,24.2,2.7999999999999994,9.2,8.3,44.4,1160,82.7,15.300000000000002,2.0,0.0,10.4,1,1,1,60.0,22.0,13.0,2.0
9633,6,36047060800,3126,50213.0,11113.0,33100.0,5917.0,14.8,20.1,43.4,16.6,20.5,6.4,13.1,4.1,45.1,1577,82.6,14.3,3.2,0.0,6.9,1,1,0,120.0,71.0,17.0,3.0
9634,6,36047061002,4282,68750.0,22239.0,51514.0,11499.0,7.1,2.2,62.3,15.4,16.6,4.2,1.5,1.1,44.5,2164,86.0,10.4,3.6,0.0,4.2,0,1,0,126.0,7.0,11.0,2.0
9635,6,36047061003,1838,45202.0,11340.0,17035.0,3904.0,23.8,38.8,22.6,38.4,15.5,12.1,11.5,4.6,38.0,672,74.0,21.0,5.1,0.0,10.2,0,2,0,,,,
9636,6,36047061004,6231,23583.0,5636.0,21793.0,3066.0,32.9,26.5,41.0,26.7,19.5,7.7,5.1,1.6,48.2,2310,79.7,14.2,6.2,0.0,7.7,0,4,1,80.0,14.0,19.0,1.0
9637,6,36047061200,874,63333.0,17729.0,41708.0,8042.0,12.2,9.4,40.7,18.4,30.9,7.7,2.4,0.0,30.5,376,77.4,14.6,8.0,0.0,7.8,1,0,1,60.0,41.0,6.0,0.0
9638,6,36047062200,3150,52353.0,14066.0,34111.0,5260.0,13.0,2.7,55.0,10.3,21.1,2.0,11.6,7.2,48.5,1309,78.7,15.7,5.6,0.0,6.4,1,0,0,60.0,8.0,2.0,0.0
9639,6,36047062600,2670,45547.0,14530.0,24397.0,5657.0,25.2,51.0,41.0,17.0,24.7,11.0,6.3,0.0,38.2,990,73.1,24.3,2.5,0.0,15.1,1,0,0,60.0,4.0,3.0,0.0
9640,6,36047062800,5130,70260.0,6054.0,33672.0,6216.0,6.2,5.6,34.2,15.1,27.7,12.3,10.6,1.0,37.4,2296,72.6,25.9,1.6,0.0,12.5,0,4,0,340.0,27.0,15.0,0.0
9641,6,36047063200,1458,60139.0,13943.0,35419.0,5760.0,7.8,7.9,39.7,17.9,28.7,5.1,8.5,0.0,41.4,609,70.6,26.8,2.6,0.0,7.0,0,1,0,40.0,1.0,5.0,0.0
9642,6,36047063600,1349,93214.0,15117.0,35013.0,4122.0,3.3,5.2,49.2,10.4,24.2,6.2,9.9,0.7,39.8,595,72.9,23.0,4.0,0.0,9.6,1,0,0,20.0,1.0,4.0,0.0
9643,6,36047064200,2434,59732.0,9831.0,33709.0,7811.0,14.1,17.2,52.0,18.1,20.7,8.0,1.2,7.8,37.8,1038,75.2,15.0,9.7,0.0,3.8,1,1,0,80.0,9.0,15.0,0.0
9644,6,36047064600,2402,89350.0,9468.0,30603.0,4667.0,4.7,9.7,49.5,15.6,20.9,5.2,8.8,2.3,38.6,1008,72.2,24.0,3.8,0.0,8.6,1,0,1,40.0,8.0,9.0,0.0
9645,6,36047065000,1322,51339.0,22990.0,27609.0,4032.0,12.0,8.4,38.5,12.8,34.7,3.9,10.1,3.8,44.4,665,74.6,15.6,9.8,0.0,5.4,0,1,0,40.0,14.0,8.0,0.0
9646,6,36047065200,1241,95368.0,14968.0,39290.0,5960.0,5.7,3.2,62.7,14.2,15.4,3.1,4.7,2.0,44.6,557,68.9,26.8,4.3,0.0,3.3,2,0,0,40.0,10.0,4.0,0.0
9647,6,36047066000,2058,87708.0,8962.0,44502.0,8744.0,0.8,0.0,44.1,12.6,26.2,8.5,8.5,1.8,41.6,984,72.3,24.6,3.2,0.0,5.2,1,0,0,40.0,2.0,0.0,0.0
9648,6,36047066200,1729,80893.0,17439.0,32353.0,3974.0,4.2,0.0,30.2,22.5,21.2,15.7,10.5,0.0,42.6,855,72.4,17.5,10.1,0.0,8.3,0,1,1,60.0,0.0,0.0,0.0
9649,6,36047067000,2763,60857.0,6486.0,29439.0,3598.0,10.3,16.4,32.1,27.4,27.9,5.2,7.4,3.1,49.0,1296,76.4,21.0,2.6,0.0,13.2,3,1,0,60.0,1.0,3.0,0.0
9650,6,36047067200,1699,63571.0,8099.0,20828.0,3370.0,18.3,21.1,39.0,23.3,20.5,12.7,4.6,0.7,47.6,747,74.4,20.7,4.8,0.0,12.3,1,1,0,60.0,18.0,8.0,0.0
9651,6,36047067400,1938,81964.0,17419.0,30682.0,4836.0,3.9,6.5,39.5,22.7,25.9,5.5,6.4,2.6,46.6,1028,69.2,24.7,6.1,0.0,6.6,1,0,0,60.0,19.0,13.0,0.0
9652,6,36047067600,2057,75972.0,12427.0,28752.0,3677.0,4.5,6.1,40.8,23.8,22.6,4.1,8.8,4.1,51.7,1040,61.1,31.9,7.0,0.0,8.4,0,2,0,60.0,4.0,1.0,0.0
9653,6,36047067800,2392,81847.0,3936.0,31650.0,3170.0,5.3,3.5,37.7,29.9,12.7,11.4,8.3,0.0,48.4,1279,72.5,21.9,5.6,0.0,12.3,1,0,0,40.0,1.0,2.0,0.0
9654,6,36047068000,2155,69375.0,15747.0,22733.0,4918.0,24.0,48.5,38.4,24.9,19.6,6.8,10.4,0.0,49.8,828,70.8,25.1,4.1,0.0,10.7,1,3,0,40.0,6.0,1.0,0.0
9655,6,36047068200,3037,78875.0,27520.0,30896.0,6048.0,4.1,6.0,37.8,15.9,20.7,15.5,10.1,1.6,41.8,1732,72.2,23.8,3.5,0.6,8.3,1,0,0,60.0,9.0,5.0,0.0
9656,6,36047068600,1660,51800.0,9134.0,27454.0,3363.0,8.2,2.2,33.1,17.0,36.2,7.8,5.9,2.5,46.2,759,61.3,35.0,3.7,0.0,12.5,1,3,0,40.0,4.0,4.0,0.0
9657,6,36047069000,1801,78663.0,7299.0,40692.0,9964.0,7.900000000000001,14.800000000000002,40.5,22.5,22.899999999999995,6.900000000000001,7.099999999999999,4.7,43.20000000000001,955,64.8,31.5,3.7000000000000006,0.0,9.2,0,3,0,60.0,8.0,6.0,0.0
9658,6,36047069200,2842,84674.0,19187.0,27275.0,2685.0,5.3,4.3,42.9,23.0,15.7,3.3,15.0,0.4,44.3,1416,70.1,27.9,2.0,0.0,9.5,0,1,0,60.0,6.0,6.0,0.0
9659,6,36047069601,4032,53047.0,11768.0,25505.0,3692.0,15.5,17.6,30.1,21.9,28.5,7.7,11.8,3.3,46.7,1725,67.1,27.5,4.8,0.6,16.0,0,1,0,140.0,1.0,4.0,0.0
9660,6,36047069602,6667,89375.0,17629.0,36838.0,5638.0,9.7,18.9,41.8,18.2,26.1,4.1,9.9,1.4,37.8,3270,74.5,19.8,5.7,0.0,7.1,1,1,0,260.0,18.0,33.0,0.0
9661,6,36047069800,1448,73681.0,7741.0,32624.0,3844.0,6.4,7.6,41.7,12.099999999999998,26.5,11.7,8.0,0.0,38.6,767,68.2,28.800000000000004,3.0,0.0,3.5,2,6,1,160.0,13.0,15.0,0.0
9662,6,36047070201,6015,59655.0,19619.0,40553.0,9560.0,6.8,6.5,39.5,12.4,39.3,4.5,4.3,2.6,38.0,2634,79.5,12.2,7.7,0.6,10.1,2,1,2,400.0,10.0,18.0,0.0
9663,6,36047070600,2748,85515.0,10954.0,38824.0,4712.0,0.7,0.0,49.3,9.9,20.2,8.0,12.5,3.9,31.8,1141,74.8,16.0,9.2,0.0,8.1,1,0,0,414.0,2.0,15.0,0.0
9664,6,36047072000,1969,63000.0,17142.0,22199.0,3325.0,5.9,10.0,32.2,26.3,25.0,12.5,3.9,5.0,53.4,919,66.6,20.1,13.3,0.0,10.6,2,2,0,80.0,3.0,3.0,0.0
9665,6,36047072200,2896,61286.0,7800.0,24921.0,2909.0,14.1,27.0,33.1,33.7,21.6,3.9,7.7,0.0,50.1,1257,69.8,20.9,9.2,0.0,16.5,0,0,1,80.0,6.0,1.0,0.0
9666,6,36047072600,2110,82961.0,11773.0,30987.0,3497.0,4.2,8.5,40.5,22.4,18.8,8.6,9.6,1.7,43.4,1021,69.6,22.8,7.5,0.0,14.1,1,0,0,80.0,4.0,7.0,0.0
9667,6,36047072800,4050,67102.0,15461.0,31632.0,5069.0,4.5,6.2,42.7,24.6,20.5,3.7,8.5,0.0,51.7,2207,70.8,27.5,1.7,0.0,7.6,1,1,2,60.0,3.0,2.0,0.0
9668,6,36047073000,2550,93462.0,16735.0,34521.0,4225.0,4.6,12.8,46.3,17.2,23.4,3.5,9.6,4.3,49.7,1241,66.9,32.1,1.0,0.0,13.5,0,1,0,40.0,4.0,2.0,0.0
9669,6,36047073400,2357,84167.0,10940.0,28268.0,4215.0,4.2,4.7,37.2,27.2,15.1,11.7,8.9,3.0,47.0,1193,62.4,29.9,6.5,1.1,6.1,0,1,0,40.0,3.0,4.0,0.0
9670,6,36047073600,3624,60051.0,4656.0,28306.0,10389.0,20.9,29.2,27.1,30.5,26.8,5.3,10.4,2.0,44.9,1576,75.4,21.1,3.5,0.0,10.1,0,1,0,60.0,6.0,12.0,0.0
9671,6,36047073800,3583,55714.0,17540.0,27602.0,5304.0,17.6,27.9,42.5,20.6,22.4,5.9,8.6,3.8,42.4,1625,63.0,22.2,14.8,0.0,6.3,1,1,2,40.0,2.0,8.0,0.0
9672,6,36047074000,4264,60170.0,14613.0,20692.0,2957.0,14.099999999999998,15.5,26.0,26.6,28.4,5.2,13.7,2.4,46.89999999999999,1763,75.2,12.3,12.5,0.0,8.700000000000001,1,7,1,40.0,3.0,2.0,0.0
9673,6,36047074200,3590,75952.0,9676.0,23569.0,2288.0,13.2,20.7,35.5,19.4,36.4,4.1,4.5,2.4,40.8,1525,80.1,14.6,5.3,0.0,6.9,0,2,0,60.0,5.0,4.0,1.0
9674,6,36047074800,1906,61667.0,18204.0,29261.0,5901.0,31.2,50.1,48.0,19.7,26.7,3.1,2.4,3.9,36.8,737,71.1,11.4,17.5,0.0,6.1,0,2,0,40.0,0.0,3.0,0.0
9675,6,36047075000,2888,52774.0,8975.0,21879.0,3021.0,21.2,29.1,47.0,13.4,29.1,6.0,4.6,3.3,35.0,1086,68.4,12.9,18.7,0.0,9.0,0,1,0,60.0,4.0,3.0,0.0
9676,6,36047075200,1021,111429.0,29585.0,48924.0,11006.0,1.1,0.0,66.2,0.8000000000000002,29.3,0.0,3.8,5.0,30.399999999999995,399,87.5,3.2999999999999994,9.3,0.0,7.400000000000001,3,0,0,60.0,0.0,1.0,0.0
9677,6,36047075600,1971,62935.0,13376.0,28555.0,4388.0,15.7,25.7,53.4,16.1,18.7,2.4,9.5,6.2,32.0,834,75.4,12.1,12.5,0.0,6.1,0,0,1,40.0,0.0,7.0,0.0
9678,6,36047076400,4070,47364.0,7657.0,22383.0,2854.0,17.6,15.3,35.4,22.2,24.9,5.1,12.5,5.7,44.2,1884,79.6,14.3,6.2,0.0,11.0,0,1,0,20.0,0.0,2.0,1.0
9679,6,36047076600,2467,59926.0,11358.0,24045.0,3438.0,12.1,14.5,28.5,36.1,22.3,7.400000000000001,5.8,0.6,44.0,1216,73.7,21.1,4.6,0.6,7.099999999999999,0,3,0,40.0,1.0,5.0,2.0
9680,6,36047076800,3308,44858.0,8634.0,24428.0,4982.0,25.3,34.5,54.1,21.7,11.0,4.9,8.3,5.3,34.3,1372,78.3,15.6,6.1,0.0,9.7,2,2,0,120.0,0.0,7.0,7.0
9681,6,36047077000,3302,54732.0,12083.0,22990.0,3653.0,19.9,24.9,41.6,31.2,17.9,5.2,4.1,1.1,43.4,1267,75.3,14.9,9.8,0.0,11.7,0,4,0,80.0,21.0,3.0,2.0
9682,6,36047077200,2917,61117.0,8672.0,33396.0,5348.0,15.4,19.1,43.0,15.1,23.7,7.0,11.3,3.5,40.6,1482,69.0,18.2,12.8,0.0,5.2,2,1,1,120.0,14.0,12.0,3.0
9683,6,36047077400,3333,49125.0,13925.0,21016.0,4190.0,24.5,35.1,42.9,26.4,19.2,2.0,9.5,0.4,41.9,1464,69.5,17.6,12.9,0.0,4.0,2,0,0,20.0,2.0,1.0,1.0
9684,6,36047077600,3956,62529.0,10325.0,28902.0,2961.0,6.5,9.0,42.4,25.6,24.4,3.3999999999999995,4.2,3.5,42.89999999999999,2085,70.7,20.3,9.0,0.0,8.700000000000001,0,8,1,60.0,3.0,3.0,1.0
9685,6,36047078200,4685,51975.0,4581.0,21629.0,2158.0,15.1,17.2,32.1,26.899999999999995,23.0,6.2,11.800000000000002,1.5,44.5,2069,76.8,18.3,4.8,0.0,5.5,2,1,0,60.0,1.0,4.0,1.0
9686,6,36047078400,2806,93176.0,8858.0,33200.0,6627.0,8.6,16.6,40.3,23.9,22.1,8.2,5.5,2.7,45.2,1414,69.0,22.5,8.5,0.0,4.5,0,0,1,80.0,1.0,1.0,2.0
9687,6,36047078600,4893,42482.0,8912.0,19570.0,2386.0,19.0,25.0,26.0,33.0,23.3,8.9,8.799999999999997,2.3000000000000003,41.5,2094,74.10000000000002,15.1,10.8,0.0,12.6,2,4,0,60.0,9.0,1.0,5.0
9688,6,36047078800,3237,40188.0,11673.0,19861.0,3089.0,20.2,22.2,23.9,48.5,10.5,3.5,13.6,1.8,45.0,1356,71.8,15.0,13.1,0.0,7.2,1,3,0,40.0,13.0,0.0,2.0
9689,6,36047079000,5288,47500.0,13105.0,21983.0,2728.0,14.0,18.7,32.800000000000004,37.89999999999999,17.199999999999996,3.3,8.799999999999997,1.6999999999999995,48.5,2306,75.79999999999998,18.5,5.700000000000001,0.0,9.099999999999998,4,5,1,40.0,16.0,2.0,2.0
9690,6,36047079200,3771,37295.0,5402.0,18113.0,4595.0,32.7,42.8,18.8,46.89999999999999,19.8,11.3,3.2,4.0,49.5,1472,75.7,18.6,5.6000000000000005,0.0,16.599999999999998,3,5,0,60.0,19.0,6.0,1.0
9691,6,36047079400,1964,45227.0,14490.0,16861.0,2794.0,21.3,21.1,25.3,41.8,18.5,3.0,11.4,1.1,45.7,801,75.39999999999998,19.7,4.9,0.0,14.7,2,3,1,80.0,20.0,16.0,2.0
9692,6,36047079601,4728,46450.0,13001.0,27177.0,2682.0,11.8,7.5,43.1,34.0,13.4,6.0,3.4,1.2,40.9,2471,79.3,15.3,5.4,0.0,10.5,4,2,0,20.0,8.0,4.0,1.0
9693,6,36047079602,4642,38227.0,6584.0,17691.0,2010.0,28.6,51.0,28.0,33.2,24.4,6.7,7.6,3.8,43.9,2079,75.1,15.2,9.7,0.0,10.5,2,1,1,40.0,12.0,9.0,1.0
9694,6,36047079801,2886,61250.0,14086.0,39065.0,9398.0,8.5,14.8,51.7,24.8,18.3,0.0,5.2,7.4,47.0,1515,67.5,21.3,11.2,0.0,16.2,0,1,0,80.0,31.0,17.0,5.0
9695,6,36047079802,5956,53221.0,9849.0,23494.0,3292.0,17.4,13.3,38.4,33.9,16.1,5.8,5.7,4.2,40.4,2960,88.0,8.0,4.0,0.0,15.7,1,1,0,20.0,8.0,7.0,1.0
9696,6,36047080000,3797,55833.0,9584.0,29948.0,4720.0,19.1,26.3,46.6,24.9,14.2,6.0,8.3,10.0,44.7,1714,73.6,16.7,9.7,0.0,11.8,2,3,0,40.0,19.0,13.0,3.0
9697,6,36047080200,5031,41607.0,4515.0,25682.0,5459.0,22.3,32.300000000000004,32.1,25.6,35.0,1.9,5.4,5.3,42.8,2127,72.8,25.2,2.0,0.0,13.2,1,4,1,80.0,30.0,12.0,4.0
9698,6,36047080400,3282,31941.0,4494.0,23830.0,8978.0,29.4,38.5,34.7,31.0,27.9,3.7,2.8000000000000003,5.6000000000000005,43.1,1414,73.8,24.7,1.6,0.0,15.8,1,3,2,40.0,13.0,6.0,2.0
9699,6,36047080800,1256,9829.0,2214.0,6164.0,1314.0,71.4,0.0,10.5,56.1,17.5,0.0,15.8,0.0,40.4,57,86.0,7.0,7.0,0.0,62.7,1,2,1,100.0,7.0,5.0,1.0
9700,6,36047081000,2194,40698.0,7494.0,22889.0,4091.0,24.6,31.0,37.8,24.5,30.5,3.0,4.2,6.9,44.0,984,75.6,21.4,2.9,0.0,11.4,0,1,0,20.0,4.0,2.0,0.0
9701,6,36047081400,2801,48415.0,9338.0,20901.0,2874.0,24.1,26.3,24.9,38.6,27.3,2.0,7.3,1.3,46.4,1166,70.8,23.9,5.2,0.0,15.6,0,3,1,40.0,10.0,0.0,0.0
9702,6,36047081600,2852,45125.0,7642.0,19032.0,2103.0,21.4,32.0,26.1,44.4,16.1,4.1,9.3,3.9,45.5,1278,70.0,23.9,6.1,0.0,11.3,3,0,1,40.0,7.0,1.0,1.0
9703,6,36047081800,4409,44954.0,7007.0,20488.0,2484.0,30.0,41.4,29.800000000000004,35.2,16.400000000000002,11.599999999999998,7.1000000000000005,4.7,46.7,1974,70.39999999999998,25.1,4.6000000000000005,0.0,8.0,1,4,2,40.0,9.0,2.0,3.0
9704,6,36047082000,4856,36472.0,7282.0,26842.0,10260.0,22.5,36.60000000000001,19.4,38.8,23.699999999999992,6.299999999999998,11.900000000000004,1.8000000000000005,46.8,2261,77.79999999999998,15.699999999999998,6.5,0.0,14.0,4,8,0,40.0,6.0,4.0,3.0
9705,6,36047082200,7608,38997.0,5615.0,20408.0,2862.0,21.0,32.3,23.3,42.3,21.2,7.8,5.400000000000001,3.4,44.9,3313,79.6,12.4,7.900000000000001,0.0,8.5,0,2,1,40.0,6.0,6.0,2.0
9706,6,36047082400,4323,44432.0,13447.0,21596.0,3102.0,21.2,27.0,24.1,29.2,19.5,13.599999999999998,13.599999999999998,0.0,50.5,1796,78.7,16.599999999999998,4.7,0.0,16.5,2,5,2,80.0,27.0,9.0,6.0
9707,6,36047082600,4880,44120.0,10994.0,22813.0,2600.0,19.0,28.1,20.0,36.4,25.1,8.200000000000001,10.3,3.5,42.2,2068,67.89999999999999,24.0,8.1,0.0,15.3,2,5,0,40.0,14.0,5.0,2.0
9708,6,36047082800,3627,47269.0,5258.0,19842.0,2307.0,16.0,25.300000000000004,21.800000000000004,46.3,15.099999999999998,8.6,8.200000000000001,1.8000000000000005,47.10000000000001,1595,73.60000000000002,20.7,5.700000000000001,0.0,6.799999999999999,3,5,1,60.0,21.0,2.0,4.0
9709,6,36047083000,6023,45598.0,6957.0,20207.0,2063.0,11.0,7.899999999999999,21.4,48.1,18.7,6.5,5.4,1.1,40.1,3214,85.2,13.6,1.2,0.0,4.4,1,5,0,60.0,14.0,0.0,5.0
9710,6,36047083200,2341,62083.0,9212.0,23272.0,2914.0,3.9,4.1,26.0,32.1,25.399999999999995,7.5,9.0,1.1,44.6,1009,75.1,19.1,5.7,0.0,9.7,1,1,1,40.0,2.0,1.0,0.0
9711,6,36047083600,2005,58068.0,19597.0,30032.0,3793.0,8.7,7.9,26.6,30.0,30.5,6.6,6.2,0.6,45.6,1026,74.6,24.7,0.3,0.5,10.7,1,1,0,40.0,1.0,6.0,0.0
9712,6,36047083800,2407,66618.0,11733.0,27829.0,3766.0,3.9,4.4,31.7,30.0,26.3,4.6,7.3,0.6999999999999998,50.0,1239,84.7,15.300000000000002,0.0,0.0,5.599999999999999,2,0,1,40.0,1.0,3.0,0.0
9713,6,36047084000,2267,51331.0,3235.0,24912.0,2380.0,6.9,1.8,30.5,26.7,30.3,3.7,8.9,2.7,45.9,1116,67.3,30.0,2.7,0.0,9.3,2,2,1,40.0,2.0,2.0,0.0
9714,6,36047084600,1704,48182.0,9605.0,25563.0,3662.0,21.399999999999995,32.9,27.7,39.3,17.7,2.3,13.0,2.2,46.9,779,75.1,20.7,4.2,0.0,7.2,0,2,1,40.0,3.0,0.0,0.0
9715,6,36047084800,1609,52232.0,15612.0,23278.0,4035.0,18.9,31.2,30.8,32.5,20.0,5.8,10.8,1.9,44.2,756,74.6,20.4,5.0,0.0,12.4,1,0,1,40.0,3.0,2.0,0.0
9716,6,36047085000,1600,75417.0,23227.0,26027.0,3963.0,10.7,19.8,34.6,25.8,23.2,5.6,10.7,2.6,48.4,693,66.1,32.3,1.6,0.0,6.6,1,1,0,40.0,4.0,2.0,0.0
9717,6,36047085400,1941,39819.0,6462.0,21738.0,2787.0,8.1,8.6,19.6,27.9,30.2,13.7,8.5,0.0,39.8,891,77.2,14.0,8.8,0.0,9.7,0,2,0,20.0,5.0,0.0,1.0
9718,6,36047085600,3290,52554.0,10896.0,25850.0,2687.0,10.3,11.6,24.7,28.8,30.5,8.6,7.3,0.7,42.0,1702,76.2,18.8,5.0,0.0,10.0,0,2,0,40.0,10.0,0.0,2.0
9719,6,36047085800,2378,52083.0,7678.0,20645.0,2340.0,15.1,13.9,31.6,30.8,19.9,4.8,13.0,0.8,44.8,988,77.3,21.6,1.1,0.0,5.7,0,0,2,40.0,9.0,0.0,0.0
9720,6,36047086000,3691,42270.0,4098.0,18551.0,2423.0,23.2,38.2,25.7,42.2,12.300000000000002,8.8,11.0,1.7,43.20000000000001,1447,81.9,11.0,7.099999999999999,0.0,9.7,0,3,0,40.0,10.0,2.0,0.0
9721,6,36047086200,3003,44018.0,10451.0,22455.0,3020.0,14.9,11.8,16.6,45.0,26.8,7.7,3.9,3.2,50.9,1351,69.2,25.5,5.3,0.0,12.2,1,0,1,40.0,11.0,1.0,0.0
9722,6,36047086400,2203,42794.0,9751.0,22704.0,2992.0,14.4,25.2,28.8,32.4,18.7,6.4,13.8,3.1,40.3,850,62.9,30.1,6.1,0.8,19.7,1,1,0,60.0,6.0,7.0,0.0
9723,6,36047086800,3118,47679.0,18629.0,20676.0,2743.0,24.8,40.3,24.7,33.9,27.8,7.4,6.2,4.5,47.8,1591,70.5,21.7,7.4,0.5,9.2,4,1,0,60.0,12.0,0.0,0.0
9724,6,36047087000,3187,33750.0,7342.0,18451.0,2202.0,22.5,35.0,25.9,41.3,18.9,8.0,5.9,6.3,48.6,1355,79.5,16.9,3.6,0.0,13.5,0,1,1,60.0,19.0,1.0,0.0
9725,6,36047087200,2726,42891.0,11694.0,22174.0,3095.0,15.300000000000002,17.7,25.899999999999995,36.8,25.5,7.400000000000001,4.5,0.6999999999999998,43.79999999999999,1210,71.2,27.3,1.5,0.0,12.9,0,2,1,60.0,14.0,0.0,0.0
9726,6,36047087401,3122,30150.0,13745.0,16530.0,3671.0,31.2,49.2,19.6,47.1,13.5,2.9,17.0,1.5,43.6,1179,71.9,20.9,7.1,0.0,12.8,0,0,2,40.0,2.0,2.0,0.0
9727,6,36047087600,1693,40109.0,9367.0,21162.0,4376.0,15.4,10.3,37.9,29.7,19.9,5.8,6.8,3.3,46.4,725,69.9,28.7,1.4,0.0,5.2,0,0,1,60.0,8.0,0.0,0.0
9728,6,36047087800,2816,40208.0,8873.0,18183.0,2437.0,31.5,51.8,20.1,35.4,23.0,8.7,12.8,2.6,46.6,1122,77.5,15.4,6.8,0.4,11.1,2,3,0,20.0,2.0,0.0,0.0
9729,6,36047088000,3208,51827.0,9348.0,22892.0,3329.0,16.4,19.2,29.6,26.7,24.4,6.8,12.4,2.2,41.0,1477,66.5,27.3,6.2,0.0,7.1,2,2,0,80.0,12.0,6.0,0.0
9730,6,36047088200,6660,46750.0,8036.0,22942.0,2932.0,14.099999999999998,17.900000000000006,20.2,37.3,25.7,9.1,7.700000000000001,0.0,44.3,3135,74.39999999999998,23.7,1.9,0.0,8.9,3,4,0,40.0,5.0,7.0,0.0
9731,6,36047088400,4923,37853.0,9272.0,18576.0,2673.0,21.5,26.3,25.7,43.7,18.4,5.7,6.5,4.8,50.0,2001,83.4,10.6,5.9,0.0,8.1,0,2,0,40.0,3.0,10.0,2.0
9732,6,36047088600,4472,45208.0,10418.0,21824.0,2665.0,22.2,29.1,20.7,33.7,24.1,13.5,8.0,3.8,49.7,1932,81.2,14.4,4.5,0.0,12.0,1,4,1,80.0,2.0,17.0,1.0
9733,6,36047088800,4274,43046.0,5975.0,19849.0,2412.0,17.5,22.7,23.8,35.9,25.4,7.5,7.399999999999999,6.4,52.2,1822,72.0,24.0,4.1000000000000005,0.0,11.3,2,2,2,40.0,2.0,5.0,0.0
9734,6,36047089000,6750,28688.0,2748.0,14994.0,2315.0,38.5,45.8,21.3,41.2,16.7,13.3,7.5,0.0,46.5,2388,77.3,15.9,6.9,0.0,17.4,2,2,1,60.0,2.0,11.0,2.0
9735,6,36047089200,3651,25350.0,6939.0,13311.0,1730.0,31.6,38.3,12.2,55.2,22.0,3.5,7.0,6.1,51.4,1524,89.5,9.9,0.6,0.0,13.1,1,3,0,60.0,4.0,11.0,4.0
