,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,restaurants,bar,park,subway_station,FELONY,MISDEMEANOR,VIOLATION,target
1226,36061015700,9521.0,122734.0,34648.0,95542.0,13515.0,6.5,0.0,76.39999999999998,5.299999999999999,15.0,0.0,3.2,12.8,28.300000000000008,6366.0,84.10000000000002,4.1000000000000005,11.900000000000004,0.0,3.7,60.0,60.0,23.0,6.0,22,32,7,61
1227,36061015801,5799.0,136750.0,37809.0,116699.0,22654.0,4.799999999999999,6.700000000000002,75.60000000000002,8.299999999999999,14.300000000000004,0.8,1.1,9.3,29.10000000000001,3160.0,82.20000000000002,8.5,9.3,0.0,6.1,40.0,39.0,15.0,4.0,6,12,3,21
1228,36061015802,4808.0,100642.0,17446.0,63064.0,9396.0,5.700000000000002,3.100000000000001,74.20000000000002,5.4,15.800000000000002,1.8000000000000005,2.8000000000000003,2.5,28.699999999999992,2966.0,89.20000000000003,6.1000000000000005,4.700000000000001,0.0,4.6000000000000005,,,,,15,28,5,48
1229,36061015900,9120.0,117900.0,17123.0,105968.0,13291.0,10.900000000000004,0.0,78.29999999999997,5.1000000000000005,15.699999999999998,0.0,0.9000000000000002,9.099999999999996,30.100000000000005,6364.0,86.20000000000003,6.4,7.400000000000001,0.0,1.3000000000000005,43.0,23.0,15.0,1.0,30,39,12,81
1230,36061016001,3861.0,222222.0,33480.0,189772.0,27926.0,2.0,0.9,80.8,5.6,11.6,1.9,0.0,18.5,33.5,1759.0,78.3,6.5,14.6,0.6,4.3,40.0,23.0,12.0,1.0,5,2,1,8
1231,36061016002,3562.0,87167.0,27892.0,78935.0,18059.0,11.0,5.3,71.2,9.9,17.2,1.0,0.6,11.400000000000002,24.1,1730.0,83.8,3.1000000000000005,12.5,0.6,5.0,20.0,10.0,10.0,1.0,3,5,0,8
1232,36061016100,6189.0,126727.0,14242.0,127463.0,25790.0,2.8000000000000003,0.0,78.10000000000002,3.899999999999999,17.300000000000004,0.0,0.7999999999999999,3.899999999999999,29.5,4210.0,84.79999999999998,8.299999999999999,7.0,0.0,4.1000000000000005,40.0,40.0,21.0,4.0,11,25,4,40
1233,36061016200,9195.0,21577.0,5389.0,15640.0,2245.0,40.100000000000016,54.899999999999984,38.100000000000016,20.4,24.5,5.200000000000002,11.900000000000004,4.9,33.800000000000004,2825.0,82.20000000000003,14.400000000000004,3.399999999999999,0.0,22.800000000000008,320.0,13.0,72.0,0.0,30,83,13,126
1234,36061016300,7101.0,109971.0,14613.0,109915.0,20153.0,8.599999999999998,2.3999999999999995,79.10000000000002,2.3999999999999995,17.599999999999994,0.5,0.5,8.900000000000002,29.100000000000005,3820.0,85.0,5.799999999999998,9.3,0.0,4.299999999999999,167.0,66.0,49.0,7.0,31,41,8,80
1235,36061016400,6901.0,33493.0,9622.0,34244.0,10606.0,24.1,32.300000000000004,47.399999999999984,15.5,22.699999999999992,1.6,12.8,1.1999999999999995,36.899999999999984,3239.0,85.39999999999998,11.599999999999996,3.0,0.0,11.099999999999996,40.0,17.0,25.0,4.0,33,80,17,130
1236,36061016500,6760.0,126346.0,25220.0,115152.0,15800.0,6.200000000000002,0.0,71.5,9.3,17.300000000000004,1.5,0.4000000000000001,11.599999999999996,33.89999999999999,3973.0,85.70000000000003,4.5,9.900000000000002,0.0,4.1000000000000005,80.0,72.0,49.0,7.0,10,28,7,45
1237,36061016600,7313.0,35306.0,6662.0,28460.0,4960.0,24.5,30.39999999999999,39.79999999999999,28.89999999999999,18.399999999999995,8.599999999999996,4.299999999999998,5.200000000000002,30.800000000000008,3980.0,87.59999999999998,6.400000000000002,6.099999999999998,0.0,8.299999999999999,40.0,20.0,28.0,3.0,58,110,26,194
1238,36061016700,6468.0,113276.0,18067.0,119661.0,16231.0,8.0,7.900000000000001,79.29999999999998,5.1000000000000005,14.199999999999998,0.5,1.0,10.400000000000002,26.699999999999992,3772.0,80.79999999999998,4.5,14.400000000000004,0.4,4.1000000000000005,91.0,60.0,24.0,4.0,27,42,9,78
1239,36061016800,4693.0,26136.0,7756.0,27423.0,6873.0,37.5,52.600000000000016,45.2,21.6,24.9,0.0,8.400000000000002,0.5999999999999998,35.2,1496.0,91.0,3.899999999999999,5.1000000000000005,0.0,15.099999999999996,60.0,18.0,46.0,3.0,22,65,9,96
1240,36061016900,7864.0,107401.0,32267.0,90625.0,17338.0,7.5,0.0,72.39999999999998,3.8,19.4,0.5,3.8,7.900000000000001,30.399999999999995,4837.0,80.39999999999998,7.900000000000001,11.699999999999998,0.0,3.2999999999999994,60.0,56.0,44.0,7.0,15,17,7,39
1241,36061017000,7824.0,30711.0,7237.0,20680.0,2607.0,30.100000000000005,31.100000000000005,33.399999999999984,32.0,22.6,3.7000000000000006,8.400000000000004,0.7999999999999999,36.899999999999984,3259.0,80.89999999999998,15.099999999999996,3.7000000000000006,0.2999999999999999,12.8,60.0,11.0,37.0,2.0,22,52,15,89
1242,36061017100,9135.0,115331.0,31450.0,108407.0,21130.0,8.400000000000002,0.0,71.60000000000002,10.099999999999998,16.300000000000004,1.9,0.0,7.0,30.600000000000005,5855.0,79.79999999999998,7.099999999999999,12.7,0.4,3.899999999999999,103.0,46.0,26.0,4.0,19,34,8,61
1243,36061017200,5655.0,35017.0,5821.0,21370.0,3365.0,22.5,32.899999999999984,27.10000000000001,36.899999999999984,18.800000000000008,10.7,6.4,7.299999999999998,32.0,2578.0,76.89999999999998,9.900000000000004,11.2,2.0,13.099999999999996,60.0,17.0,57.0,5.0,46,100,16,162
1244,36061017300,8486.0,113750.0,14700.0,87900.0,17607.0,3.899999999999999,0.0,66.60000000000001,7.799999999999998,19.2,5.0,1.4,9.099999999999998,35.39999999999999,5134.0,86.39999999999998,4.5,8.700000000000001,0.4,3.2,60.0,60.0,36.0,5.0,22,21,8,51
1245,36061017401,4127.0,21435.0,6042.0,26454.0,7199.0,36.60000000000001,50.3,39.10000000000001,28.600000000000005,22.9,3.5,5.799999999999998,9.5,39.60000000000001,1492.0,78.10000000000002,15.5,6.4,0.0,10.400000000000002,40.0,10.0,38.0,2.0,16,39,10,65
1246,36061017402,2309.0,37426.0,15350.0,23962.0,4066.0,29.1,26.0,42.8,17.900000000000006,31.300000000000008,5.5,2.5,7.299999999999998,31.6,987.0,83.0,14.400000000000004,2.6000000000000005,0.0,13.599999999999996,20.0,5.0,19.0,2.0,8,18,5,31
1247,36061017500,10840.0,137344.0,30453.0,95772.0,14955.0,3.5,0.0,80.29999999999998,4.0,13.699999999999998,0.7999999999999999,1.1,8.799999999999997,27.199999999999992,5915.0,77.60000000000002,6.599999999999999,15.800000000000004,0.0,4.200000000000001,90.0,31.0,30.0,3.0,20,34,9,63
1248,36061017700,9522.0,77957.0,19064.0,72356.0,13848.0,17.699999999999996,25.300000000000008,64.5,16.0,16.5,1.6,1.3000000000000005,6.200000000000002,33.7,4793.0,79.10000000000002,14.599999999999996,6.299999999999998,0.0,5.6000000000000005,60.0,41.0,23.0,4.0,22,28,11,61
1249,36061017800,3825.0,32896.0,9025.0,21067.0,2566.0,24.6,32.89999999999999,24.1,31.5,33.0,1.9,9.599999999999998,4.0,36.5,1869.0,90.0,7.400000000000001,2.6000000000000005,0.0,7.599999999999999,160.0,56.0,89.0,0.0,20,51,3,74
1250,36061017900,9064.0,75997.0,12074.0,71123.0,15970.0,10.8,6.900000000000001,68.89999999999999,14.0,12.5,3.7000000000000006,0.9000000000000002,10.8,32.5,5067.0,81.0,7.700000000000002,11.3,0.0,5.299999999999999,105.0,46.0,38.0,4.0,16,39,5,60
1251,36061018000,8275.0,31842.0,4386.0,20008.0,3678.0,25.699999999999992,29.5,36.2,28.0,23.0,5.0,7.700000000000002,1.3000000000000005,34.600000000000016,3529.0,93.70000000000003,4.6000000000000005,1.6999999999999995,0.0,10.900000000000004,40.0,20.0,31.0,2.0,28,89,19,136
1252,36061018100,9008.0,70075.0,24512.0,65581.0,12872.0,7.400000000000001,1.9,65.79999999999998,10.5,20.0,2.600000000000001,1.1,7.0,30.800000000000008,4265.0,79.20000000000003,13.5,6.599999999999999,0.7000000000000001,13.599999999999996,40.0,25.0,8.0,3.0,10,20,9,39
1253,36061018200,7206.0,23451.0,5972.0,16787.0,3556.0,43.0,59.1,21.699999999999992,43.79999999999998,23.0,3.2000000000000024,8.3,2.899999999999999,33.3,2868.0,87.5,9.300000000000006,3.1,0.0,9.599999999999996,60.0,31.0,60.0,5.0,86,168,25,279
1254,36061018300,8232.0,100956.0,33658.0,81041.0,11007.0,6.400000000000001,0.0,74.5,8.599999999999996,13.900000000000004,0.8000000000000002,2.100000000000001,7.700000000000002,30.89999999999999,5702.0,70.10000000000001,11.0,18.9,0.0,3.899999999999999,102.0,32.0,22.0,4.0,44,77,13,134
1255,36061018400,7796.0,25581.0,3819.0,20311.0,4797.0,33.2,47.100000000000016,32.2,27.100000000000005,27.0,1.4,12.3,2.1000000000000005,36.600000000000016,2946.0,84.0,14.099999999999996,1.9,0.0,9.599999999999996,60.0,26.0,50.0,6.0,27,61,14,102
1256,36061018500,5174.0,91776.0,20338.0,66085.0,7357.0,7.200000000000002,0.0,75.70000000000002,3.100000000000001,21.2,0.0,0.0,9.599999999999998,35.80000000000001,2750.0,85.29999999999998,11.8,2.899999999999999,0.0,8.0,40.0,12.0,10.0,5.0,9,41,7,57
1257,36061018600,7310.0,24769.0,11011.0,14211.0,2474.0,44.399999999999984,57.0,22.1,41.5,18.6,0.7000000000000001,17.199999999999992,12.400000000000004,35.399999999999984,2407.0,81.70000000000003,12.0,6.4,0.0,8.299999999999999,20.0,5.0,11.0,2.0,33,65,16,114
1258,36061018700,8310.0,110385.0,14268.0,70361.0,9290.0,12.0,14.300000000000002,78.60000000000002,9.0,9.400000000000004,1.3000000000000005,1.6999999999999995,9.099999999999996,31.5,5158.0,72.29999999999997,8.900000000000004,17.400000000000002,1.4,5.299999999999998,84.0,21.0,15.0,3.0,20,39,13,72
1259,36061018800,5452.0,29146.0,7673.0,19456.0,2869.0,29.699999999999992,38.100000000000016,30.10000000000001,32.899999999999984,20.9,6.1000000000000005,10.099999999999996,1.1999999999999995,34.0,2292.0,89.70000000000003,9.400000000000004,0.9000000000000002,0.0,12.5,40.0,27.0,40.0,2.0,37,75,19,131
1260,36061018900,12825.0,28158.0,6515.0,30439.0,5576.0,36.0,43.399999999999984,55.100000000000016,26.300000000000008,11.3,1.6999999999999995,5.5,2.2,35.7,4805.0,84.0,11.900000000000004,4.1000000000000005,0.0,16.5,80.0,63.0,35.0,7.0,40,97,23,160
1261,36061019000,3194.0,58750.0,11440.0,43747.0,7828.0,17.699999999999996,13.300000000000002,59.399999999999984,16.400000000000002,17.800000000000004,1.0,5.4,4.0,34.89999999999999,1547.0,78.89999999999998,14.599999999999996,6.5,0.0,4.799999999999999,40.0,17.0,20.0,3.0,22,59,13,94
1262,36061019100,9545.0,83188.0,20825.0,71846.0,7178.0,10.2,9.099999999999996,74.39999999999998,7.5,15.099999999999996,2.8000000000000003,0.2,5.700000000000002,31.399999999999995,6057.0,73.5,12.099999999999996,14.400000000000004,0.0,5.0,102.0,43.0,25.0,4.0,32,61,13,106
1263,36061019200,4066.0,16206.0,1956.0,12211.0,4158.0,56.600000000000016,68.89999999999999,18.1,43.2,23.600000000000005,2.8000000000000003,12.400000000000004,2.899999999999999,33.7,1012.0,79.0,15.300000000000002,5.700000000000002,0.0,18.800000000000004,100.0,18.0,30.0,0.0,6,34,9,49
1264,36061019300,9327.0,32236.0,11012.0,28090.0,5650.0,32.10000000000001,18.6,50.5,23.1,16.699999999999996,4.299999999999999,5.4,0.0,30.100000000000005,4128.0,83.39999999999998,8.200000000000001,8.400000000000002,0.0,12.0,60.0,52.0,44.0,6.0,21,32,7,60
1265,36061019400,6861.0,27273.0,11367.0,12876.0,2038.0,54.5,74.39999999999998,9.8,34.300000000000004,40.0,6.700000000000002,9.099999999999996,4.0,32.2,2178.0,78.10000000000002,18.1,0.0,3.8,9.7,40.0,15.0,33.0,1.0,34,96,18,148
1266,36061019500,7608.0,117045.0,25802.0,71348.0,9226.0,12.3,4.799999999999999,74.20000000000002,8.200000000000001,13.3,1.6999999999999995,2.6000000000000005,7.5,37.2,4306.0,81.79999999999998,6.9,10.7,0.5999999999999999,6.6,90.0,60.0,34.0,6.0,28,37,10,75
1267,36061019600,4327.0,19045.0,5094.0,19636.0,3260.0,37.299999999999976,45.79999999999998,34.70000000000002,22.700000000000006,34.600000000000016,3.2999999999999976,4.8,5.2,35.60000000000001,1640.0,84.3,12.4,3.2999999999999976,0.0,9.199999999999994,60.0,16.0,50.0,5.0,90,200,43,333
1268,36061019701,939.0,72000.0,21439.0,57343.0,16504.0,36.899999999999984,59.100000000000016,69.5,2.1000000000000005,20.0,2.8000000000000003,5.6000000000000005,8.599999999999998,31.199999999999992,430.0,69.29999999999998,7.400000000000002,23.300000000000008,0.0,8.099999999999998,80.0,70.0,59.0,6.0,8,26,7,41
1269,36061019702,2127.0,63135.0,21333.0,42474.0,7252.0,25.7,42.5,57.3,20.3,16.400000000000002,1.5,4.5,15.599999999999998,31.2,1229.0,76.3,18.5,5.2,0.0,5.5,20.0,20.0,14.0,2.0,9,14,1,24
1270,36061019800,2513.0,70481.0,17336.0,43718.0,10344.0,16.800000000000004,13.5,70.70000000000002,11.400000000000004,15.099999999999996,0.0,2.8000000000000003,7.799999999999998,29.600000000000005,1345.0,69.10000000000001,23.6,7.299999999999998,0.0,9.099999999999998,80.0,28.0,46.0,5.0,28,67,7,102
1271,36061019900,9722.0,76902.0,8994.0,46120.0,10273.0,19.2,1.8000000000000005,76.10000000000002,7.700000000000002,10.599999999999998,2.2,3.399999999999999,4.5,28.0,4163.0,83.79999999999998,8.799999999999997,7.400000000000001,0.0,6.4,99.0,39.0,25.0,7.0,20,24,8,52
1272,36061020000,3176.0,66000.0,16866.0,40761.0,5490.0,12.400000000000004,3.600000000000001,60.79999999999999,21.4,13.5,0.0,4.4,9.3,32.39999999999999,1783.0,72.60000000000002,12.599999999999996,14.800000000000002,0.0,3.100000000000001,20.0,14.0,14.0,1.0,18,36,11,65
1273,36061020101,1807.0,82353.0,14454.0,26527.0,6601.0,16.2,10.4,66.2,8.5,25.3,0.0,0.0,10.6,18.5,435.0,82.3,7.1000000000000005,10.6,0.0,4.2,40.0,23.0,24.0,3.0,2,7,0,9
1274,36061020102,4290.0,54563.0,6386.0,39145.0,6687.0,18.5,17.5,50.79999999999999,17.800000000000004,21.6,3.700000000000001,6.1000000000000005,6.299999999999998,32.89999999999999,2319.0,75.39999999999998,17.400000000000002,7.200000000000002,0.0,9.3,20.0,20.0,12.0,1.0,20,40,6,66
1275,36061020300,3142.0,36667.0,16046.0,10478.0,2895.0,26.6,11.3,55.3,6.700000000000001,35.39999999999999,0.0,2.5,10.2,22.2,790.0,83.5,11.3,5.200000000000001,0.0,6.700000000000001,40.0,11.0,19.0,3.0,12,9,4,25
1276,36061020500,5069.0,111875.0,30984.0,45187.0,8656.0,3.899999999999999,0.0,72.29999999999998,11.599999999999996,14.099999999999996,0.4,1.6999999999999995,14.0,24.199999999999992,1740.0,86.29999999999997,5.200000000000001,8.400000000000002,0.0,5.1000000000000005,138.0,15.0,26.0,5.0,15,18,2,35
1277,36061020600,2949.0,39468.0,8268.0,27499.0,4257.0,25.1,26.199999999999992,45.5,20.800000000000004,23.800000000000008,5.200000000000001,4.700000000000001,4.700000000000001,33.0,1311.0,75.39999999999998,18.800000000000004,5.799999999999998,0.0,8.200000000000001,40.0,6.0,23.0,1.0,21,53,9,83
1278,36061020701,3392.0,60798.0,11831.0,32757.0,5721.0,29.6,5.8,83.8,7.0,7.7,1.5,0.0,13.1,19.7,1478.0,89.0,5.5,5.4,0.0,2.4,,,,,5,2,1,8
1279,36061020800,5320.0,42220.0,8831.0,37019.0,7619.0,25.6,50.100000000000016,42.3,13.699999999999998,30.399999999999995,3.5,10.099999999999996,6.299999999999998,36.39999999999999,2695.0,78.70000000000003,11.099999999999996,10.2,0.0,11.0,40.0,28.0,28.0,3.0,15,41,7,63
1280,36061020901,4064.0,32848.0,10865.0,15769.0,2842.0,35.399999999999984,46.5,31.300000000000008,31.800000000000008,29.89999999999999,0.0,7.099999999999999,5.299999999999998,34.5,1474.0,74.39999999999998,19.1,6.599999999999999,0.0,6.799999999999998,20.0,17.0,11.0,1.0,44,50,9,103
1281,36061021000,7084.0,29811.0,4644.0,20119.0,3101.0,34.5,56.399999999999984,39.5,18.5,28.89999999999999,4.6000000000000005,8.400000000000004,3.2999999999999994,39.7,2560.0,67.0,27.100000000000005,5.9,0.0,11.8,40.0,0.0,17.0,2.0,27,83,13,123
1282,36061021100,10211.0,53389.0,15849.0,33953.0,6508.0,29.5,14.900000000000004,63.29999999999998,12.400000000000004,17.300000000000008,2.3000000000000003,4.799999999999998,6.599999999999999,33.399999999999984,4337.0,78.20000000000003,12.5,9.2,0.0,5.5,173.0,33.0,37.0,7.0,38,73,19,130
1283,36061021200,4412.0,52263.0,5507.0,33904.0,5647.0,9.2,3.7000000000000006,64.89999999999999,14.5,19.6,0.0,1.1,7.299999999999998,31.399999999999995,1972.0,81.10000000000002,15.800000000000002,3.0,0.0,14.699999999999998,60.0,23.0,45.0,3.0,19,50,7,76
1284,36061021303,6087.0,37628.0,7577.0,20121.0,3277.0,34.7,64.79999999999998,32.10000000000001,36.0,17.400000000000002,3.2999999999999994,11.3,9.900000000000002,36.89999999999999,3146.0,78.39999999999998,12.300000000000002,9.3,0.0,4.1000000000000005,40.0,15.0,17.0,3.0,18,41,10,69
1285,36061021400,3007.0,44405.0,6150.0,30761.0,3769.0,25.6,42.39999999999999,47.7,24.199999999999992,23.300000000000008,1.0,3.7000000000000006,4.799999999999999,40.3,1726.0,70.70000000000002,25.300000000000008,4.0,0.0,11.0,60.0,11.0,11.0,4.0,15,20,3,38
1286,36061021500,3756.0,33477.0,7115.0,17403.0,2553.0,28.300000000000008,28.399999999999995,31.800000000000008,27.199999999999992,32.10000000000001,2.3000000000000003,6.700000000000002,7.5,31.199999999999992,1410.0,75.89999999999998,16.699999999999996,7.400000000000001,0.0,9.599999999999998,20.0,7.0,13.0,1.0,15,42,12,69
1287,36061021600,8413.0,46250.0,6779.0,36927.0,4871.0,23.6,21.2,49.0,19.4,25.6,2.399999999999999,3.600000000000001,4.799999999999998,32.5,4158.0,77.89999999999998,16.599999999999998,5.5,0.0,8.200000000000001,40.0,26.0,25.0,7.0,31,68,13,112
1288,36061021800,7569.0,47155.0,9711.0,27843.0,5584.0,39.0,55.100000000000016,49.0,26.89999999999999,15.800000000000004,0.2999999999999999,7.900000000000002,6.900000000000002,34.399999999999984,3211.0,84.60000000000002,9.2,6.200000000000002,0.0,12.5,60.0,49.0,28.0,7.0,58,78,15,151
1289,36061021900,6401.0,19025.0,5379.0,11947.0,2326.0,43.0,66.60000000000001,22.0,25.0,38.600000000000016,0.9000000000000002,13.599999999999996,2.7999999999999994,40.7,1993.0,79.39999999999998,19.4,1.1999999999999995,0.0,9.0,145.0,32.0,16.0,7.0,47,114,23,184
1290,36061022000,5379.0,47808.0,10415.0,36435.0,6590.0,22.5,30.300000000000008,44.399999999999984,15.199999999999998,30.300000000000008,4.6000000000000005,5.5,3.600000000000001,37.60000000000001,2657.0,74.5,19.7,5.799999999999998,0.0,8.299999999999999,60.0,59.0,33.0,5.0,22,38,20,80
1291,36061022102,2351.0,42284.0,14016.0,35052.0,5527.0,14.5,4.799999999999999,50.3,27.5,18.300000000000004,3.399999999999999,0.5,4.799999999999999,37.89999999999999,1317.0,66.70000000000002,22.6,10.7,0.0,10.599999999999998,20.0,8.0,6.0,1.0,14,25,7,46
1292,36061022200,3089.0,32361.0,14495.0,33253.0,6098.0,42.799999999999976,57.9,59.70000000000002,18.800000000000008,19.300000000000008,1.6000000000000003,0.5,4.9,36.399999999999984,1157.0,77.29999999999997,11.099999999999996,11.599999999999996,0.0,6.799999999999998,60.0,58.0,47.0,4.0,82,128,27,237
1293,36061022301,7967.0,37500.0,4507.0,17791.0,2617.0,24.600000000000005,36.8,35.7,30.89999999999999,17.699999999999996,5.200000000000002,10.5,1.6999999999999995,38.600000000000016,4317.0,80.5,15.400000000000004,4.0,0.0,9.599999999999996,86.0,25.0,24.0,3.0,38,48,9,95
1294,36061022302,3432.0,24241.0,5099.0,17948.0,2875.0,36.8,32.39999999999999,32.800000000000004,32.89999999999999,29.5,2.2,2.6000000000000005,7.1,41.10000000000001,1550.0,77.29999999999998,12.0,10.7,0.0,14.599999999999998,28.0,3.0,5.0,1.0,8,20,3,31
1295,36061022400,7962.0,25000.0,7981.0,17025.0,4053.0,45.5,59.899999999999984,30.800000000000008,28.0,29.699999999999992,4.700000000000002,6.900000000000001,7.799999999999998,37.0,2789.0,83.39999999999998,12.7,3.799999999999999,0.0,11.7,60.0,55.0,53.0,4.0,30,68,22,120
1296,36061022500,10269.0,48157.0,12687.0,22172.0,2678.0,27.199999999999992,37.899999999999984,31.300000000000008,29.699999999999992,25.800000000000008,7.700000000000002,5.4,6.200000000000002,38.399999999999984,5003.0,77.79999999999997,12.0,10.2,0.0,12.199999999999998,120.0,43.0,45.0,7.0,35,73,23,131
1297,36061022600,4235.0,36627.0,10037.0,27968.0,4443.0,34.399999999999984,40.399999999999984,46.5,25.199999999999992,16.099999999999998,2.600000000000001,9.599999999999996,5.700000000000002,36.2,1961.0,69.60000000000001,20.2,10.2,0.0,7.200000000000002,60.0,36.0,41.0,4.0,30,58,17,105
1298,36061022700,5319.0,47597.0,6894.0,33640.0,7494.0,26.800000000000008,27.0,50.399999999999984,25.6,16.900000000000002,1.6999999999999995,5.5,6.1000000000000005,35.60000000000001,2798.0,84.5,9.099999999999998,6.4,0.0,9.900000000000002,40.0,24.0,14.0,3.0,12,20,7,39
1299,36061022800,5814.0,33910.0,14353.0,28034.0,4948.0,30.5,25.6,45.899999999999984,28.199999999999992,18.9,1.3000000000000005,5.700000000000002,9.099999999999996,39.899999999999984,2662.0,73.60000000000002,20.7,5.700000000000002,0.0,20.800000000000008,40.0,21.0,19.0,3.0,42,85,19,146
1300,36061022900,8598.0,34898.0,9962.0,21559.0,3199.0,28.800000000000008,37.5,30.2,28.800000000000008,24.9,9.5,6.700000000000002,8.099999999999996,41.5,4137.0,78.39999999999998,11.199999999999998,10.400000000000004,0.0,14.5,97.0,42.0,40.0,4.0,35,75,18,128
1301,36061023000,9259.0,35569.0,6368.0,25630.0,3970.0,27.699999999999992,18.800000000000008,27.800000000000008,25.699999999999992,26.399999999999995,4.1000000000000005,16.099999999999998,6.0,38.5,4454.0,79.60000000000002,15.699999999999998,4.700000000000002,0.0,13.900000000000004,60.0,23.0,20.0,3.0,38,75,15,128
1302,36061023100,6890.0,45262.0,10533.0,28203.0,4707.0,22.1,20.6,45.100000000000016,22.800000000000008,23.5,2.399999999999999,6.299999999999998,1.3000000000000005,39.0,3770.0,83.29999999999997,9.900000000000004,6.4,0.4,9.7,40.0,18.0,28.0,3.0,36,62,19,117
1303,36061023200,8370.0,28800.0,3316.0,14859.0,2276.0,30.199999999999992,33.800000000000004,25.0,31.5,27.300000000000008,5.900000000000001,10.3,2.399999999999999,37.7,3447.0,74.79999999999997,15.800000000000004,9.400000000000004,0.0,18.4,60.0,17.0,14.0,6.0,37,92,27,156
1304,36061023300,6808.0,41552.0,8931.0,26751.0,5143.0,26.0,39.3,29.399999999999995,33.60000000000001,21.1,5.5,10.5,8.299999999999999,36.0,3633.0,81.29999999999998,7.200000000000002,11.599999999999996,0.0,6.4,130.0,35.0,42.0,4.0,21,50,5,76
1305,36061023400,5225.0,38854.0,13711.0,24034.0,3730.0,31.699999999999992,48.600000000000016,34.39999999999999,34.0,25.5,3.399999999999999,2.7,6.099999999999999,34.89999999999999,2599.0,79.70000000000002,13.800000000000002,6.5,0.0,18.9,40.0,11.0,15.0,4.0,10,25,13,48
1306,36061023501,6647.0,34846.0,7530.0,21458.0,4023.0,41.3,69.70000000000002,36.899999999999984,33.60000000000001,16.300000000000004,2.0,11.2,5.0,39.3,2833.0,79.20000000000003,14.5,6.4,0.0,14.0,60.0,21.0,48.0,6.0,29,71,20,120
1307,36061023502,1840.0,29293.0,5717.0,19405.0,2664.0,22.2,22.4,33.300000000000004,32.800000000000004,23.0,2.2,8.700000000000001,7.1,43.8,897.0,80.79999999999998,12.7,6.5,0.0,14.7,20.0,4.0,15.0,3.0,7,16,6,29
1308,36061023600,7004.0,36540.0,3055.0,26711.0,8585.0,18.5,20.0,22.699999999999992,30.199999999999992,36.89999999999999,0.9000000000000002,9.3,0.0,35.89999999999999,2371.0,75.70000000000002,21.9,2.3999999999999995,0.0,23.800000000000008,80.0,18.0,27.0,7.0,27,57,6,90
1309,36061023700,7450.0,37232.0,8333.0,21623.0,3323.0,17.199999999999992,20.1,31.10000000000001,30.800000000000008,28.60000000000001,2.899999999999999,6.5,1.8999999999999997,41.100000000000016,4047.0,80.39999999999998,12.699999999999998,6.900000000000002,0.0,8.299999999999999,122.0,20.0,44.0,5.0,28,93,19,140
1310,36061023801,9403.0,86712.0,13592.0,50463.0,6122.0,10.2,4.1,73.6,6.4,16.6,0.7,2.7,1.6,37.0,4970.0,80.4,16.7,2.9,0.0,5.1,260.0,29.0,93.0,5.0,2,6,1,9
1311,36061023802,2380.0,114545.0,18462.0,39679.0,9575.0,18.2,5.9,80.89999999999998,4.1000000000000005,12.3,2.7,0.0,7.5,39.89999999999999,822.0,76.39999999999998,19.1,4.5,0.0,7.0,180.0,0.0,47.0,0.0,6,7,4,17
1312,36061023900,2810.0,41036.0,12263.0,23321.0,3991.0,22.6,30.800000000000004,42.3,28.7,18.2,1.6,9.2,3.6000000000000005,42.8,1426.0,73.39999999999998,17.300000000000004,9.3,0.0,14.0,20.0,5.0,11.0,4.0,7,13,1,21
1313,36061024100,7911.0,47957.0,13999.0,26193.0,3625.0,25.699999999999992,52.29999999999999,32.89999999999999,26.399999999999995,18.4,10.3,11.900000000000004,6.0,35.0,4277.0,85.60000000000002,8.900000000000002,5.5,0.0,10.599999999999998,69.0,8.0,21.0,4.0,27,30,10,67
1314,36061024200,3972.0,18275.0,3301.0,15284.0,2680.0,48.2,55.20000000000001,33.2,29.199999999999992,18.9,5.6000000000000005,13.099999999999996,1.9,37.100000000000016,1394.0,84.70000000000003,14.099999999999996,1.1999999999999995,0.0,10.400000000000004,180.0,21.0,72.0,6.0,37,86,14,137
1315,36061024301,3926.0,38067.0,7134.0,23358.0,5114.0,32.5,44.899999999999984,38.3,19.1,27.5,3.2,12.0,9.3,41.3,1777.0,73.39999999999998,12.900000000000004,11.400000000000004,2.3000000000000003,18.4,40.0,10.0,11.0,3.0,5,25,10,40
1316,36061024302,7239.0,20371.0,3508.0,11404.0,1459.0,42.600000000000016,57.29999999999998,16.300000000000008,31.5,37.7,8.099999999999996,6.400000000000001,4.799999999999998,44.899999999999984,2087.0,59.5,35.2,5.299999999999998,0.0,29.699999999999992,120.0,13.0,49.0,10.0,35,90,31,156
1317,36061024500,16231.0,35394.0,3870.0,15173.0,1608.0,30.800000000000008,40.8,23.300000000000008,38.0,22.600000000000005,5.799999999999998,10.3,6.200000000000002,37.0,7633.0,84.70000000000003,7.0,8.0,0.2999999999999999,10.3,40.0,13.0,14.0,6.0,55,97,26,178
1318,36061024700,7960.0,40559.0,9763.0,22042.0,5453.0,22.9,30.4,32.39999999999999,36.39999999999999,22.300000000000008,3.5,5.4,10.8,35.80000000000001,3606.0,81.10000000000002,11.0,7.299999999999998,0.5999999999999999,9.400000000000002,155.0,22.0,41.0,7.0,10,23,13,46
