,year,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,FELONY,MISDEMEANOR,VIOLATION
223,2016,36005033201.0,4125,43038.0,6209.0,23101.0,2612.0,22.299999999999965,40.40000000000006,31.800000000000033,34.400000000000055,22.400000000000038,4.100000000000005,7.399999999999987,3.6999999999999935,44.40000000000007,1898,80.69999999999987,14.900000000000013,4.399999999999994,0.0,14.799999999999974,22.0,60.0,9
224,2016,36005033202.0,4207,40638.0,10547.0,17377.0,2089.0,23.099999999999966,26.699999999999903,35.89999999999989,19.199999999999932,25.0,5.5,14.40000000000005,0.29999999999999893,42.100000000000136,1463,76.60000000000024,21.300000000000075,2.100000000000006,0.0,17.30000000000005,53.0,123.0,16
225,2016,36005033400.0,1441,45739.0,7790.0,23160.0,4204.0,19.19999999999987,17.199999999999882,36.29999999999973,29.299999999999837,20.0,4.2999999999999705,10.19999999999992,0.0,39.89999999999979,656,81.09999999999937,11.4,7.5,0.0,11.099999999999987,128.0,234.0,61
226,2016,36005033500.0,2207,86983.0,14999.0,50934.0,10674.0,6.5,0.0,58.0,15.1,21.599999999999973,3.3000000000000047,2.0,7.899999999999988,39.19999999999996,886,79.1000000000001,14.700000000000024,5.399999999999993,0.7999999999999988,8.399999999999986,34.0,35.0,10
227,2016,36005033600.0,6613,26071.0,11570.0,23114.0,4557.0,31.600000000000247,39.89999999999995,31.79999999999975,27.89999999999977,28.200000000000195,5.0,7.099999999999943,0.5999999999999983,39.399999999999935,2751,87.0,12.800000000000107,0.20000000000000168,0.0,13.0,115.0,305.0,47
228,2016,36005033700.0,2277,83917.0,12710.0,42938.0,5555.0,5.800000000000009,3.0,46.5,15.0,24.400000000000034,9.0,5.100000000000005,6.0,43.0,1007,73.39999999999993,23.200000000000035,3.4000000000000026,0.0,8.0,25.0,46.0,7
229,2016,36005033800.0,4247,37043.0,5282.0,16996.0,2407.0,33.39999999999982,59.700000000000315,34.5,29.600000000000158,17.399999999999988,8.80000000000001,9.699999999999974,2.7999999999999883,47.0,1646,82.59999999999972,10.400000000000057,6.900000000000036,0.0,18.39999999999997,113.0,138.0,37
230,2016,36005034000.0,4582,34290.0,8995.0,17652.0,2609.0,31.399999999999984,39.80000000000011,18.80000000000004,27.900000000000034,33.800000000000104,8.900000000000016,10.599999999999973,2.6999999999999926,43.0,1950,79.79999999999981,14.599999999999955,5.5,0.0,16.69999999999998,43.0,93.0,24
231,2016,36005034200.0,2128,43304.0,10429.0,18132.0,2284.0,17.5,22.40000000000006,32.0,34.0,19.599999999999945,7.100000000000002,7.299999999999978,0.0,44.899999999999885,876,84.89999999999976,11.099999999999971,4.0,0.0,17.5,45.0,95.0,24
232,2016,36005034300.0,1755,71780.0,3693.0,28456.0,5650.0,11.800000000000008,13.60000000000001,41.5,18.299999999999986,26.79999999999998,2.200000000000001,11.199999999999992,3.900000000000003,43.20000000000003,714,79.59999999999994,13.199999999999998,7.300000000000006,0.0,8.300000000000006,13.0,25.0,5
233,2016,36005034400.0,2324,67813.0,17958.0,20082.0,3207.0,14.600000000000017,14.100000000000017,21.400000000000006,29.5,24.0,13.899999999999983,11.200000000000005,1.2999999999999987,45.80000000000002,1086,84.10000000000002,12.200000000000006,3.8000000000000043,0.0,13.0,23.0,30.0,6
234,2016,36005034500.0,3461,61938.0,23178.0,36135.0,9007.0,15.299999999999974,21.29999999999997,42.59999999999994,27.8,19.599999999999977,5.5,4.5,6.600000000000012,42.40000000000006,1567,80.89999999999989,12.0,7.100000000000012,0.0,6.899999999999988,35.0,37.0,14
235,2016,36005034800.0,7306,36156.0,2335.0,17146.0,2326.0,21.800000000000118,31.100000000000197,29.2,35.89999999999978,21.800000000000118,3.100000000000016,10.0,4.799999999999971,52.5,3014,75.09999999999968,20.0,3.3999999999999924,1.5,17.69999999999989,78.0,198.0,52
236,2016,36005035000.0,1781,52344.0,13729.0,22265.0,3672.0,15.399999999999988,22.700000000000024,24.5,34.800000000000004,20.400000000000013,6.699999999999991,13.600000000000017,8.399999999999986,41.30000000000003,788,72.5,21.099999999999984,6.5,0.0,20.700000000000024,16.0,43.0,10
237,2016,36005035100.0,3296,71913.0,9276.0,30925.0,5648.0,17.1,19.900000000000013,47.09999999999993,15.0,25.900000000000034,4.199999999999993,7.800000000000005,7.5,45.19999999999995,1521,82.30000000000011,12.600000000000017,5.100000000000003,0.0,14.100000000000017,18.0,47.0,5
